client_id,process_step,Variation_x,success,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,Variation_y
7879141,confirm,Control,1,4.0,58.0,51.5,U,2.0,37014.63,0.0,3.0,Control
7879149,confirm,Test,1,6.0,73.0,30.5,U,3.0,33320.68,1.0,4.0,Test
7880563,confirm,Test,1,6.0,76.0,28.5,U,3.0,29771.74,6.0,9.0,Test
7880860,confirm,Control,1,18.0,217.0,61.5,M,4.0,858436.15,5.0,8.0,Control
7880921,confirm,Test,1,14.0,169.0,63.5,M,2.0,33514.67,0.0,3.0,Test
7881001,confirm,Control,1,8.0,97.0,72.0,U,2.0,119678.43,4.0,7.0,Control
7881075,confirm,Control,1,6.0,80.0,49.5,U,2.0,32268.09,0.0,3.0,Control
7882402,confirm,Test,1,32.0,394.0,77.5,M,3.0,178311.46999999997,6.0,9.0,Test
7882570,confirm,Test,1,14.0,174.0,36.5,F,2.0,25128.24,4.0,7.0,Test
7882689,confirm,Control,1,4.0,58.0,32.5,U,3.0,66765.43,3.0,6.0,Control
7882750,confirm,Test,1,12.0,148.0,35.5,F,3.0,143004.13,5.0,8.0,Test
7882778,confirm,Test,1,15.0,183.0,60.5,M,2.0,27341.7,2.0,5.0,Test
7883105,confirm,Test,1,11.0,140.0,67.5,M,2.0,426065.01,4.0,7.0,Test
7883306,confirm,Test,1,6.0,78.0,33.5,U,2.0,32848.369999999995,2.0,5.0,Test
7883474,confirm,Control,1,15.0,189.0,62.5,M,2.0,53143.52,0.0,3.0,Control
7883510,confirm,Test,1,15.0,191.0,64.5,F,3.0,93207.22,1.0,4.0,Test
7883976,confirm,Control,1,15.0,189.0,34.5,M,2.0,34963.42,5.0,8.0,Control
7884023,confirm,Test,1,23.0,282.0,51.5,F,2.0,67535.57,3.0,6.0,Test
7884153,confirm,Control,1,5.0,70.0,66.5,U,2.0,30613.29,2.0,6.0,Control
7884207,confirm,Test,1,8.0,98.0,34.0,U,2.0,102811.63,6.0,9.0,Test
7884221,confirm,Control,1,8.0,106.0,46.5,U,2.0,79672.66,3.0,6.0,Control
7884236,confirm,Test,1,4.0,57.0,46.5,F,2.0,24140.18,1.0,5.0,Test
7884386,confirm,Control,1,9.0,118.0,20.0,F,4.0,77151.98,4.0,7.0,Control
7884458,confirm,Test,1,6.0,83.0,32.5,U,2.0,31016.58,1.0,4.0,Test
7885192,confirm,Control,1,9.0,111.0,38.5,U,2.0,73026.67,0.0,3.0,Control
7885624,confirm,Control,1,13.0,158.0,29.5,M,3.0,300024.68,5.0,8.0,Control
7885704,confirm,Test,1,20.0,244.0,65.5,F,2.0,34564.77,0.0,3.0,Test
7885840,confirm,Test,1,11.0,142.0,37.5,M,2.0,57602.96,2.0,5.0,Test
7885919,confirm,Control,1,7.0,88.0,50.0,U,2.0,46316.15,2.0,5.0,Control
7885933,confirm,Test,1,27.0,327.0,62.5,M,2.0,101669.82,6.0,9.0,Test
7886203,confirm,Control,1,32.0,389.0,70.5,M,4.0,953771.45,6.0,9.0,Control
7887156,confirm,Control,1,26.0,318.0,72.5,M,3.0,2598303.8,3.0,6.0,Control
7887170,confirm,Control,1,4.0,57.0,53.0,U,3.0,47578.7,3.0,6.0,Control
7887460,confirm,Test,1,5.0,69.0,42.5,M,2.0,28429.87,1.0,4.0,Test
7887617,confirm,Test,1,19.0,228.0,48.0,M,2.0,26390.61,5.0,8.0,Test
7887642,confirm,Test,1,20.0,249.0,42.0,M,3.0,50707.6,2.0,5.0,Test
7887922,confirm,Control,1,6.0,78.0,52.0,M,2.0,60473.86,6.0,9.0,Control
7888406,confirm,Control,1,9.0,117.0,47.5,M,2.0,184360.76,2.0,5.0,Control
7888479,confirm,Test,1,5.0,66.0,22.5,M,2.0,27063.02,6.0,9.0,Test
7888604,confirm,Test,1,5.0,60.0,24.5,U,2.0,32516.03,1.0,4.0,Test
7889081,confirm,Test,1,5.0,65.0,60.0,U,2.0,297565.88,2.0,5.0,Test
7889092,confirm,Control,1,15.0,187.0,42.0,M,2.0,44249.2,1.0,4.0,Control
7889133,confirm,Control,1,7.0,93.0,67.5,U,2.0,347636.24,6.0,9.0,Control
7889329,confirm,Control,1,5.0,64.0,24.5,U,2.0,27879.07,3.0,6.0,Control
7889820,confirm,Control,1,25.0,301.0,59.0,M,3.0,212013.37,4.0,7.0,Control
7889828,confirm,Control,1,10.0,126.0,48.0,U,2.0,25461.54,3.0,6.0,Control
7889947,confirm,Control,1,6.0,72.0,69.5,F,2.0,271439.15,6.0,9.0,Control
7890170,confirm,Test,1,14.0,173.0,36.5,M,2.0,135662.75,5.0,8.0,Test
7890217,confirm,Test,1,7.0,94.0,39.0,U,2.0,170071.39,1.0,4.0,Test
7890281,confirm,Test,1,6.0,73.0,29.5,M,2.0,58761.85,3.0,6.0,Test
7890472,confirm,Test,1,6.0,74.0,51.5,U,2.0,241887.56,3.0,6.0,Test
7890640,confirm,Test,1,7.0,87.0,31.5,U,2.0,29190.07,0.0,3.0,Test
7890929,confirm,Control,1,6.0,74.0,50.5,U,3.0,137188.39,2.0,5.0,Control
7891128,confirm,Test,1,5.0,67.0,26.0,U,2.0,25073.79,3.0,6.0,Test
7891560,confirm,Test,1,13.0,162.0,88.5,M,2.0,223594.15,2.0,5.0,Test
7891584,confirm,Control,1,16.0,193.0,50.0,F,2.0,42053.85,0.0,3.0,Control
7891841,confirm,Test,1,7.0,89.0,24.5,U,2.0,25655.04,0.0,3.0,Test
7891885,confirm,Test,1,12.0,147.0,53.5,F,2.0,42995.42,0.0,3.0,Test
7892308,confirm,Test,1,4.0,58.0,62.5,M,2.0,32622.82,0.0,3.0,Test
7892646,confirm,Test,1,14.0,171.0,42.5,F,2.0,116985.44,2.0,5.0,Test
7893040,confirm,Control,1,5.0,64.0,24.5,U,2.0,50435.73,3.0,6.0,Control
7893320,confirm,Control,1,5.0,60.0,57.5,U,2.0,32491.88,2.0,5.0,Control
7893490,confirm,Test,1,2.0,34.0,23.5,F,4.0,61749.53,4.0,7.0,Test
7893738,confirm,Test,1,6.0,73.0,54.5,U,2.0,32570.21,3.0,6.0,Test
7893818,confirm,Test,1,6.0,72.0,31.0,U,3.0,72232.82,6.0,9.0,Test
7893913,confirm,Test,1,7.0,92.0,24.5,U,3.0,42050.69,4.0,7.0,Test
7894096,confirm,Control,1,10.0,130.0,49.0,M,2.0,108245.25,5.0,8.0,Control
7894102,confirm,Test,1,7.0,88.0,65.0,F,2.0,73707.11,6.0,9.0,Test
7894188,confirm,Control,1,13.0,166.0,70.5,F,2.0,47717.09,3.0,6.0,Control
7894885,confirm,Test,1,14.0,168.0,34.5,U,2.0,34507.27,5.0,8.0,Test
7894946,confirm,Control,1,24.0,291.0,68.5,M,3.0,1030258.36,6.0,9.0,Control
7895367,confirm,Test,1,21.0,254.0,65.5,U,2.0,73785.58,5.0,8.0,Test
7895911,confirm,Control,1,7.0,84.0,67.5,U,2.0,174506.69,2.0,5.0,Control
7895961,confirm,Control,1,5.0,68.0,46.5,U,2.0,72860.79000000001,6.0,9.0,Control
7895984,confirm,Test,1,12.0,147.0,36.5,F,2.0,26194.8,1.0,4.0,Test
7896038,confirm,Control,1,19.0,231.0,40.5,F,2.0,96234.85,4.0,7.0,Control
7896159,confirm,Control,1,23.0,287.0,76.0,F,2.0,29685.6,1.0,4.0,Control
7896505,confirm,Control,1,12.0,151.0,37.5,M,2.0,41661.74,2.0,5.0,Control
7897463,confirm,Control,1,6.0,78.0,22.5,U,2.0,47863.95,4.0,7.0,Control
7897586,confirm,Control,1,17.0,206.0,35.5,M,2.0,83086.69,0.0,3.0,Control
7897592,confirm,Control,1,14.0,171.0,55.5,M,2.0,54303.03,4.0,7.0,Control
7897865,confirm,Test,1,8.0,96.0,30.5,U,2.0,25035.69,4.0,7.0,Test
7898130,confirm,Control,1,4.0,59.0,60.5,U,2.0,30776.55,0.0,3.0,Control
7898712,confirm,Test,1,25.0,302.0,45.0,M,2.0,32312.3,6.0,9.0,Test
7898751,confirm,Control,1,8.0,107.0,52.5,F,2.0,42066.94,6.0,9.0,Control
7899268,confirm,Control,1,16.0,203.0,27.5,M,2.0,119366.88,5.0,8.0,Control
7899530,confirm,Test,1,9.0,118.0,54.5,F,2.0,65537.18,4.0,7.0,Test
7899551,confirm,Test,1,11.0,143.0,23.5,F,2.0,42057.46,6.0,9.0,Test
7900566,confirm,Control,1,4.0,57.0,47.5,U,2.0,26141.06,1.0,4.0,Control
7900761,confirm,Test,1,7.0,87.0,26.5,U,2.0,48771.74,4.0,7.0,Test
7900829,confirm,Test,1,17.0,204.0,41.5,M,2.0,25109.91,5.0,8.0,Test
7900842,confirm,Test,1,16.0,203.0,58.5,F,2.0,344394.71,2.0,5.0,Test
7900848,confirm,Test,1,22.0,265.0,46.5,F,2.0,30062.57,2.0,5.0,Test
7902189,confirm,Test,1,15.0,180.0,30.5,F,2.0,68123.22,0.0,3.0,Test
7902253,confirm,Control,1,13.0,166.0,27.5,F,2.0,75047.14,0.0,3.0,Control
7902372,confirm,Test,1,7.0,91.0,63.0,U,2.0,230185.47,3.0,6.0,Test
7902599,confirm,Test,1,12.0,154.0,31.0,F,2.0,29708.57,1.0,4.0,Test
7902756,confirm,Test,1,13.0,157.0,43.5,F,2.0,40630.01,0.0,3.0,Test
7902892,confirm,Test,1,4.0,58.0,40.5,U,2.0,44719.58,3.0,6.0,Test
7902979,confirm,Test,1,7.0,85.0,62.5,U,2.0,33068.97,0.0,3.0,Test
7903818,confirm,Control,1,13.0,160.0,30.5,F,3.0,355205.45,2.0,5.0,Control
7904644,confirm,Control,1,7.0,95.0,24.5,U,2.0,42495.44,0.0,3.0,Control
7904770,confirm,Test,1,20.0,251.0,24.5,U,2.0,24824.41,4.0,7.0,Test
7905462,confirm,Test,1,15.0,181.0,27.5,M,3.0,78475.53,6.0,9.0,Test
7905510,confirm,Control,1,26.0,323.0,22.5,M,2.0,147086.16999999998,2.0,5.0,Control
7905723,confirm,Test,1,14.0,174.0,56.5,M,4.0,2418779.46,5.0,8.0,Test
7905811,confirm,Control,1,6.0,79.0,34.5,U,3.0,81556.62,2.0,5.0,Control
7905924,confirm,Test,1,16.0,195.0,69.5,F,3.0,155399.82,3.0,6.0,Test
7905949,confirm,Control,1,17.0,206.0,46.0,M,2.0,136467.34999999998,6.0,9.0,Control
7906167,confirm,Control,1,7.0,87.0,54.5,U,2.0,43277.05,2.0,5.0,Control
7906602,confirm,Test,1,21.0,260.0,54.5,F,2.0,39725.28,2.0,5.0,Test
7907204,confirm,Control,1,6.0,83.0,68.0,U,2.0,42525.53999999999,2.0,5.0,Control
7909219,confirm,Test,1,11.0,133.0,52.5,F,2.0,72623.36,0.0,3.0,Test
7909257,confirm,Test,1,9.0,116.0,57.5,F,2.0,89745.8,4.0,7.0,Test
7909733,confirm,Control,1,4.0,53.0,24.5,U,2.0,177326.46999999997,6.0,9.0,Control
7909830,confirm,Test,1,22.0,275.0,61.5,F,3.0,409499.68,1.0,4.0,Test
7910014,confirm,Control,1,6.0,78.0,78.0,M,2.0,1456955.27,5.0,8.0,Control
7910136,confirm,Test,1,5.0,68.0,25.5,U,3.0,30884.26,4.0,7.0,Test
7910385,confirm,Control,1,15.0,181.0,56.5,M,2.0,195792.58,6.0,9.0,Control
7910478,confirm,Test,1,16.0,198.0,58.5,F,3.0,226736.45,6.0,9.0,Test
7910879,confirm,Test,1,15.0,184.0,34.5,F,2.0,128746.08,2.0,5.0,Test
7910915,confirm,Test,1,14.0,174.0,56.5,M,2.0,166774.82,1.0,4.0,Test
7910948,confirm,Control,1,7.0,91.0,40.0,U,2.0,46076.38,1.0,4.0,Control
7911085,confirm,Control,1,9.0,109.0,29.0,M,4.0,140033.47,6.0,9.0,Control
7911204,confirm,Test,1,14.0,168.0,59.5,M,2.0,31970.36,0.0,3.0,Test
7911549,confirm,Test,1,6.0,80.0,65.5,U,2.0,30004.25,0.0,5.0,Test
7911948,confirm,Test,1,13.0,156.0,54.0,M,2.0,40632.61,1.0,4.0,Test
7912047,confirm,Control,1,21.0,252.0,49.5,M,3.0,83146.14,6.0,9.0,Control
7913074,confirm,Control,1,15.0,181.0,42.5,M,2.0,37805.54,5.0,8.0,Control
7913116,confirm,Test,1,5.0,71.0,55.5,M,2.0,44526.66,2.0,5.0,Test
7913155,confirm,Test,1,9.0,110.0,27.0,M,2.0,25727.01,6.0,9.0,Test
7913751,confirm,Test,1,12.0,154.0,56.5,F,2.0,61201.59,2.0,5.0,Test
7913947,confirm,Control,1,14.0,170.0,68.0,M,2.0,245244.79,5.0,8.0,Control
7914595,confirm,Test,1,15.0,190.0,41.0,F,4.0,250715.26,4.0,7.0,Test
7914621,confirm,Test,1,9.0,115.0,32.5,M,3.0,69011.29999999999,2.0,5.0,Test
7914927,confirm,Test,1,15.0,188.0,45.5,F,2.0,101280.85,2.0,5.0,Test
7915367,confirm,Test,1,25.0,310.0,71.0,F,2.0,39110.19,3.0,6.0,Test
7915842,confirm,Test,1,17.0,212.0,43.5,M,3.0,181079.37,6.0,9.0,Test
7916237,confirm,Test,1,28.0,337.0,61.0,F,2.0,297597.67,5.0,8.0,Test
7916623,confirm,Control,1,8.0,106.0,42.5,F,2.0,64037.01,0.0,3.0,Control
7917082,confirm,Control,1,3.0,45.0,27.0,F,2.0,35866.509999999995,2.0,5.0,Control
7917431,confirm,Test,1,19.0,229.0,49.0,U,2.0,32431.18,0.0,3.0,Test
7917434,confirm,Test,1,10.0,125.0,58.0,F,3.0,759098.89,4.0,7.0,Test
7917674,confirm,Control,1,34.0,410.0,64.5,F,2.0,163606.75,2.0,5.0,Control
7918244,confirm,Control,1,6.0,80.0,57.5,U,3.0,116266.1,6.0,9.0,Control
7918443,confirm,Control,1,8.0,98.0,70.5,U,2.0,70447.08,3.0,6.0,Control
7918485,confirm,Test,1,10.0,121.0,49.5,F,2.0,71037.58,1.0,4.0,Test
7919818,confirm,Test,1,16.0,195.0,37.5,F,2.0,43684.05,0.0,3.0,Test
7920028,confirm,Test,1,7.0,85.0,61.0,U,3.0,71459.23,1.0,4.0,Test
7920056,confirm,Test,1,4.0,48.0,30.5,U,2.0,26696.22,0.0,3.0,Test
7920313,confirm,Control,1,13.0,164.0,26.5,M,2.0,32763.03,3.0,6.0,Control
7920394,confirm,Test,1,35.0,431.0,60.5,M,3.0,403816.79,6.0,9.0,Test
7920414,confirm,Test,1,39.0,472.0,59.5,M,2.0,119141.12,2.0,5.0,Test
7920656,confirm,Test,1,12.0,147.0,33.0,M,2.0,69410.95999999999,0.0,3.0,Test
7920730,confirm,Test,1,6.0,82.0,25.5,U,2.0,30357.35,1.0,4.0,Test
7920868,confirm,Control,1,11.0,136.0,65.0,M,2.0,156755.40000000002,2.0,5.0,Control
7921011,confirm,Test,1,9.0,115.0,38.5,F,2.0,144997.95,3.0,6.0,Test
7922438,confirm,Control,1,5.0,67.0,46.5,U,2.0,52794.48,3.0,6.0,Control
7922586,confirm,Test,1,7.0,87.0,34.5,U,2.0,297277.77,5.0,8.0,Test
7922721,confirm,Control,1,15.0,186.0,58.0,F,2.0,37285.2,2.0,5.0,Control
7923307,confirm,Test,1,24.0,294.0,67.5,F,2.0,37985.16,4.0,7.0,Test
7923758,confirm,Control,1,6.0,81.0,23.5,U,2.0,30629.44,6.0,9.0,Control
7924454,confirm,Control,1,20.0,248.0,76.5,M,2.0,139651.82,1.0,4.0,Control
7924466,confirm,Test,1,6.0,75.0,36.5,U,2.0,31657.41,3.0,6.0,Test
7924967,confirm,Control,1,5.0,65.0,45.5,U,2.0,25082.59,0.0,3.0,Control
7925502,confirm,Test,1,6.0,81.0,36.5,U,2.0,97293.7,0.0,3.0,Test
7925863,confirm,Test,1,17.0,207.0,51.5,M,3.0,99180.15,6.0,9.0,Test
7925912,confirm,Test,1,21.0,262.0,47.5,M,2.0,166062.95,3.0,6.0,Test
7926163,confirm,Test,1,5.0,71.0,30.5,F,2.0,37648.77,2.0,5.0,Test
7926195,confirm,Control,1,15.0,180.0,34.5,F,2.0,65599.58,1.0,4.0,Control
7926211,confirm,Test,1,19.0,239.0,49.5,M,2.0,37970.01,3.0,6.0,Test
7927402,confirm,Test,1,7.0,84.0,50.0,U,3.0,3558899.76,6.0,9.0,Test
7927686,confirm,Control,1,6.0,72.0,64.0,U,3.0,152847.71,3.0,6.0,Control
7928118,confirm,Test,1,8.0,99.0,39.0,U,2.0,83362.86,0.0,3.0,Test
7928204,confirm,Control,1,14.0,173.0,52.5,F,2.0,27023.68,1.0,4.0,Control
7928244,confirm,Test,1,14.0,177.0,33.0,F,2.0,105416.69,6.0,9.0,Test
7928340,confirm,Control,1,19.0,233.0,49.5,M,2.0,170182.99,5.0,8.0,Control
7928596,confirm,Control,1,9.0,110.0,66.5,F,2.0,48925.53,6.0,9.0,Control
7928736,confirm,Test,1,6.0,83.0,54.0,U,2.0,228236.52,6.0,9.0,Test
7928980,confirm,Test,1,24.0,288.0,54.5,M,2.0,227165.69,5.0,8.0,Test
7929795,confirm,Control,1,8.0,101.0,23.5,U,2.0,28162.55,3.0,6.0,Control
7930155,confirm,Test,1,4.0,59.0,32.5,U,2.0,50336.17999999999,6.0,9.0,Test
7930269,confirm,Control,1,6.0,72.0,30.5,F,2.0,28204.64,1.0,4.0,Control
7930286,confirm,Test,1,23.0,279.0,47.5,M,3.0,71416.29999999999,6.0,9.0,Test
7930370,confirm,Test,1,9.0,117.0,39.5,F,2.0,47017.41,1.0,4.0,Test
7930438,confirm,Test,1,14.0,169.0,64.5,M,2.0,142667.84,2.0,5.0,Test
7931001,confirm,Test,1,7.0,84.0,46.5,U,2.0,29913.45,6.0,9.0,Test
7931409,confirm,Control,1,16.0,193.0,43.5,M,2.0,93793.51,6.0,9.0,Control
7931684,confirm,Control,1,10.0,128.0,49.5,F,2.0,57687.63,3.0,6.0,Control
7931941,confirm,Test,1,11.0,134.0,19.5,U,2.0,36716.9,6.0,9.0,Test
7932417,confirm,Control,1,5.0,64.0,30.5,U,2.0,58258.46,6.0,9.0,Control
7932781,confirm,Test,1,13.0,163.0,46.5,F,2.0,67916.7,0.0,3.0,Test
7933071,confirm,Test,1,7.0,84.0,34.5,U,3.0,84235.01999999999,6.0,9.0,Test
7933649,confirm,Control,1,5.0,71.0,31.5,U,3.0,50839.51,4.0,7.0,Control
7933700,confirm,Control,1,16.0,193.0,43.0,F,2.0,62157.75,6.0,9.0,Control
7934226,confirm,Test,1,4.0,58.0,55.5,U,2.0,55053.58,2.0,5.0,Test
7935251,confirm,Test,1,6.0,82.0,26.5,M,2.0,24164.37,0.0,3.0,Test
7935625,confirm,Test,1,4.0,59.0,44.5,U,2.0,34424.68,0.0,3.0,Test
7935784,confirm,Control,1,6.0,77.0,61.5,U,2.0,228548.92,6.0,9.0,Control
7935876,confirm,Control,1,5.0,68.0,27.5,U,2.0,55133.47,3.0,6.0,Control
7935979,confirm,Control,1,14.0,168.0,56.5,F,2.0,65352.5,6.0,9.0,Control
7936212,confirm,Test,1,6.0,75.0,54.5,U,2.0,49347.76,5.0,8.0,Test
7936415,confirm,Control,1,27.0,324.0,65.5,U,3.0,185492.88,6.0,9.0,Control
7937086,confirm,Test,1,7.0,94.0,22.5,U,3.0,37657.59,1.0,4.0,Test
7937123,confirm,Test,1,5.0,65.0,45.5,U,2.0,43176.35,4.0,7.0,Test
7938349,confirm,Control,1,6.0,79.0,67.5,U,3.0,199616.27,5.0,8.0,Control
7938527,confirm,Control,1,10.0,129.0,60.5,M,2.0,23986.5,2.0,5.0,Control
7938646,confirm,Test,1,13.0,167.0,42.5,M,2.0,47457.02,5.0,8.0,Test
7939420,confirm,Test,1,4.0,51.0,39.5,U,2.0,45199.62,2.0,5.0,Test
7939754,confirm,Control,1,4.0,57.0,33.5,U,2.0,34801.71,6.0,9.0,Control
7939878,confirm,Test,1,3.0,43.0,26.5,U,2.0,33119.74,3.0,6.0,Test
7940001,confirm,Test,1,14.0,178.0,52.5,F,2.0,192436.7,0.0,3.0,Test
7940431,confirm,Control,1,8.0,96.0,63.5,U,2.0,45902.92,2.0,5.0,Control
7940723,confirm,Test,1,10.0,127.0,58.5,F,2.0,200609.32,6.0,9.0,Test
7940827,confirm,Control,1,6.0,73.0,47.5,U,2.0,40920.6,0.0,3.0,Control
7941463,confirm,Test,1,13.0,156.0,30.0,M,2.0,37438.6,3.0,6.0,Test
7941483,confirm,Test,1,18.0,220.0,42.0,F,4.0,335061.42,1.0,4.0,Test
7941907,confirm,Test,1,5.0,67.0,30.5,U,2.0,42311.67,6.0,9.0,Test
7942016,confirm,Test,1,12.0,153.0,60.5,F,2.0,110653.45,1.0,4.0,Test
7942178,confirm,Test,1,5.0,62.0,52.0,F,2.0,60737.21,4.0,8.0,Test
7942512,confirm,Control,1,21.0,255.0,24.5,U,2.0,60490.23,0.0,3.0,Control
7942902,confirm,Test,1,4.0,59.0,54.0,U,3.0,83533.54000000001,6.0,9.0,Test
7943230,confirm,Control,1,12.0,150.0,60.5,M,4.0,506639.95,6.0,9.0,Control
7943618,confirm,Test,1,14.0,173.0,47.5,M,2.0,65721.85,6.0,9.0,Test
7943981,confirm,Test,1,4.0,59.0,59.5,U,3.0,203601.37,2.0,5.0,Test
7944056,confirm,Test,1,10.0,122.0,58.5,U,2.0,25057.79,1.0,4.0,Test
7944139,confirm,Test,1,11.0,134.0,23.0,F,2.0,40862.07,3.0,6.0,Test
7944180,confirm,Test,1,6.0,72.0,36.0,M,2.0,24885.55,1.0,4.0,Test
7944759,confirm,Control,1,5.0,70.0,26.5,M,3.0,94903.63,6.0,9.0,Control
7944979,confirm,Test,1,7.0,91.0,27.5,F,2.0,63067.43,3.0,6.0,Test
7945584,confirm,Test,1,12.0,148.0,35.5,F,2.0,53849.2,2.0,5.0,Test
7945639,confirm,Control,1,8.0,104.0,38.0,F,2.0,33612.33,5.0,8.0,Control
7945965,confirm,Test,1,10.0,121.0,63.5,M,2.0,65491.43,0.0,3.0,Test
7946204,confirm,Test,1,13.0,160.0,29.5,M,3.0,56903.34,0.0,3.0,Test
7946939,confirm,Control,1,24.0,299.0,60.5,F,3.0,250000.61,6.0,9.0,Control
7947445,confirm,Control,1,14.0,173.0,58.5,M,3.0,961203.98,6.0,9.0,Control
7948074,confirm,Control,1,8.0,104.0,25.0,F,2.0,41409.34,1.0,4.0,Control
7949091,confirm,Control,1,6.0,83.0,22.5,U,3.0,58213.83,3.0,6.0,Control
7949709,confirm,Test,1,9.0,113.0,52.5,F,2.0,41625.82,5.0,8.0,Test
7949729,confirm,Control,1,13.0,167.0,26.5,F,3.0,46401.82,6.0,9.0,Control
7949757,confirm,Control,1,12.0,151.0,37.0,M,2.0,263234.56,1.0,4.0,Control
7949883,confirm,Control,1,12.0,150.0,30.5,M,2.0,105982.88,6.0,9.0,Control
7950766,confirm,Test,1,7.0,94.0,62.5,U,3.0,692788.8,4.0,7.0,Test
7950795,confirm,Control,1,7.0,86.0,32.5,U,2.0,48412.31,1.0,4.0,Control
7950882,confirm,Test,1,15.0,181.0,51.5,F,2.0,184247.79,1.0,4.0,Test
7951092,confirm,Test,1,18.0,226.0,38.5,F,3.0,612669.87,6.0,9.0,Test
7951212,confirm,Control,1,6.0,75.0,30.0,U,2.0,33097.35,3.0,6.0,Control
7951576,confirm,Control,1,5.0,67.0,28.0,U,3.0,33730.43,6.0,9.0,Control
7952920,confirm,Control,1,7.0,94.0,46.5,U,2.0,54355.3,1.0,4.0,Control
7953182,confirm,Test,1,5.0,64.0,60.5,U,2.0,196550.5,5.0,8.0,Test
7953362,confirm,Control,1,7.0,85.0,24.5,U,2.0,68230.93,5.0,8.0,Control
7953367,confirm,Test,1,5.0,60.0,66.5,U,2.0,160537.77999999997,6.0,9.0,Test
7953598,confirm,Test,1,4.0,58.0,17.5,U,2.0,40087.02,0.0,3.0,Test
7953995,confirm,Test,1,21.0,263.0,22.5,M,2.0,42649.59,4.0,7.0,Test
7954237,confirm,Control,1,8.0,96.0,27.5,U,2.0,31848.11,6.0,9.0,Control
7954312,confirm,Test,1,9.0,119.0,30.0,M,3.0,108835.47,5.0,8.0,Test
7954546,confirm,Test,1,10.0,120.0,63.5,M,2.0,185825.79,3.0,6.0,Test
7954714,confirm,Control,1,15.0,180.0,46.0,F,2.0,50837.96,1.0,4.0,Control
7954907,confirm,Control,1,16.0,197.0,33.5,F,2.0,76774.6,6.0,9.0,Control
7955487,confirm,Test,1,11.0,140.0,32.0,M,2.0,37479.17,2.0,5.0,Test
7955667,confirm,Control,1,7.0,84.0,63.5,U,2.0,33149.85,6.0,9.0,Control
7956085,confirm,Test,1,11.0,137.0,58.0,F,2.0,110002.83,0.0,3.0,Test
7956113,confirm,Control,1,8.0,105.0,24.5,F,2.0,35009.119999999995,0.0,4.0,Control
7956471,confirm,Control,1,20.0,248.0,60.5,F,2.0,51923.92,3.0,6.0,Control
7956919,confirm,Test,1,21.0,263.0,48.5,F,3.0,47070.53999999999,3.0,6.0,Test
7957253,confirm,Test,1,13.0,166.0,32.5,F,2.0,85153.66,1.0,4.0,Test
7957282,confirm,Control,1,16.0,193.0,41.5,M,2.0,101360.36,6.0,9.0,Control
7957576,confirm,Test,1,7.0,90.0,53.5,U,2.0,53047.2,3.0,6.0,Test
7957596,confirm,Test,1,15.0,189.0,37.5,M,2.0,44171.17,4.0,7.0,Test
7957690,confirm,Control,1,5.0,60.0,78.5,F,2.0,158002.90000000002,6.0,9.0,Control
7958034,confirm,Control,1,24.0,288.0,55.5,F,3.0,24087.17,0.0,4.0,Control
7958380,confirm,Test,1,6.0,77.0,56.5,U,2.0,98336.98,0.0,3.0,Test
7958815,confirm,Test,1,12.0,150.0,62.5,F,2.0,28076.67,3.0,6.0,Test
7959359,confirm,Test,1,23.0,277.0,27.5,M,2.0,87430.18,0.0,3.0,Test
7959414,confirm,Control,1,31.0,373.0,72.5,F,2.0,85416.26,1.0,4.0,Control
7959689,confirm,Control,1,5.0,67.0,51.5,F,2.0,101939.57,5.0,8.0,Control
7960094,confirm,Control,1,13.0,158.0,73.0,M,2.0,122975.81,6.0,9.0,Control
7960156,confirm,Control,1,19.0,228.0,68.5,F,5.0,234294.37,6.0,9.0,Control
7961024,confirm,Test,1,6.0,78.0,51.5,U,3.0,47064.53999999999,3.0,6.0,Test
7961086,confirm,Test,1,16.0,202.0,58.5,F,2.0,87788.0,0.0,3.0,Test
7961209,confirm,Control,1,15.0,189.0,65.0,F,2.0,139823.94,4.0,7.0,Control
7961481,confirm,Test,1,17.0,215.0,50.5,F,2.0,166258.55,6.0,9.0,Test
7961597,confirm,Test,1,13.0,156.0,66.5,F,2.0,45602.45,3.0,6.0,Test
7961770,confirm,Control,1,5.0,71.0,24.0,U,4.0,94766.26,3.0,6.0,Control
7961816,confirm,Control,1,5.0,65.0,29.0,U,2.0,44332.26,0.0,3.0,Control
7962018,confirm,Test,1,7.0,89.0,26.5,U,2.0,60540.0,2.0,5.0,Test
7962046,confirm,Test,1,21.0,262.0,65.5,U,2.0,50816.03999999999,6.0,9.0,Test
7962192,confirm,Control,1,15.0,184.0,48.0,M,3.0,354518.7,3.0,6.0,Control
7962393,confirm,Control,1,21.0,253.0,42.5,F,3.0,312277.66,2.0,5.0,Control
7963417,confirm,Control,1,20.0,251.0,40.0,F,2.0,79953.38,3.0,6.0,Control
7963456,confirm,Control,1,6.0,75.0,43.5,U,2.0,25643.06,2.0,5.0,Control
7963969,confirm,Test,1,22.0,265.0,54.5,M,3.0,460148.67,5.0,8.0,Test
7963993,confirm,Test,1,16.0,193.0,37.5,M,2.0,60554.15,1.0,4.0,Test
7964421,confirm,Test,1,8.0,106.0,51.5,M,2.0,55189.7,1.0,4.0,Test
